bioID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
besttr01,Travis,Travis,Eric,Best,,,,,G,0,0,71,182,Georgia Tech,,7/12/1972,Springfield,MA,USA,Springfield Central,Springfield,MA,USA,0000-00-00,B
biedran01,Andris,Andris,,Biedrins,,,,,F,0,0,83,240,none,,4/2/1986,Riga,,LAT,Valters Basketball School,Riga,,LAT,0000-00-00,1
billuch01,Chauncey,Chauncey,Ray,Billups,,,,,G,0,0,75,202,Colorado,,9/25/1976,Denver,CO,USA,George Washington,Denver,CO,USA,0000-00-00,B
biniojo01,Joe,Joe,,Binion,,,,,F,0,0,80,225,North Carolina A&T,,3/26/1961,Rochester,NY,USA,Madison,Rochester,NY,USA,0000-00-00,B
birdje01,Jerry,Jerry,Lee,Bird,,,,,F,0,0,78,200,Kentucky,,2/2/1935,Corbin,KY,USA,Corbin,Corbin,KY,USA,0000-00-00,W
birdla01,Larry,Larry,Joe,Bird,,,,,F-G,0,0,81,220,Indiana State,Indiana/Northwood Institute,12/7/1956,West Baden,IN,USA,Springs Valley,French Lick,IN,USA,0000-00-00,W
birdsot01,Otis,Otis,Lee,Birdsong,,,,Bird,G,0,0,75,190,Houston,,12/9/1955,Winter Haven,FL,USA,Winter Haven,Winter Haven,FL,USA,0000-00-00,B
blabuw01,Uwe,Uwe,Konstantine,Blab,,,,,C,0,0,85,250,Indiana,,3/26/1962,Munich,,GER,Effingham,Effingham,IL,USA,0000-00-00,W
blackco01,Cory,Cory,,Blackwell,,,,,F,0,0,78,210,Wisconsin,,3/27/1963,Chicago,IL,USA,Crane Tech,Chicago,IL,USA,0000-00-00,B
blackja01,James,James,,Blackwell,,,,,G,0,0,72,190,Dartmouth,,2/25/1968,Mount Kisco,NY,USA,Fox Lane / Deerfield Academy,Bedford / Deerfield,NY / MA,USA,0000-00-00,B
blackno01,Norman,Norman,Augustus,Black,,,,,G,0,0,77,185,St. Joseph's (PA),,11/12/1957,Baltimore,MD,USA,Cardinal Gibbons,Baltimore,MD,USA,0000-00-00,B
blackro01,Rolando,Rolando,Antonio,Blackman,,,,Ro,G,0,0,78,190,Kansas State,,2/26/1959,Panama City,,PAN,William E. Grady Vocational,Brooklyn,NY,USA,0000-00-00,B
blanege01,George,George,R.,Blaney,,,,,G,0,0,73,175,Holy Cross,,11/12/1939,Jersey City,NJ,USA,St. Peter's Prep,Jersey City,NJ,USA,0000-00-00,W
blankla01,Lance,Lance,,Blanks,,,,,G,0,0,76,190,Texas,Virginia,9/9/1966,Del Rio,TX,USA,McCullough,The Woodlands,TX,USA,0000-00-00,B
blantri01,Ricky,Ricky,Wayne,Blanton,,,,,F,0,0,79,215,Louisiana State,,4/21/1966,Miami,FL,USA,Killian,Miami,FL,USA,0000-00-00,W
blatcan01,Andray,Andray,,Blatche,,,,,F,0,0,83,235,none,,8/22/1986,Syracuse,NY,USA,South Kent Prep / Henninger,South Kent / Syracuse,CT / NY,USA,0000-00-00,B
bledser01,Eric,Eric,,Bledsoe,,,,,G,0,0,73,195,Kentucky,,12/9/1989,Birmingham,AL,USA,Parker,Birmingham,AL,USA,0000-00-00,B
blevile01,Leon,Leon,Gravette,Blevins,,,,,G,0,0,74,160,Arizona,Phoenix JC,6/25/1926,,,,Union,Phoenix,AZ,USA,0000-00-00,W
blockjo01,John,John,William,Block,,,Jr.,,F-C,0,0,81,207,USC,,4/16/1944,Los Angeles,CA,USA,Glendale,Glendale,CA,USA,0000-00-00,W
blounco01,Corie,Corie,Kasoun,Blount,,,,,F,0,0,81,240,Cincinnati,Rancho Santiago CC,1/4/1969,Monrovia,CA,USA,Monrovia,Monrovia,CA,USA,0000-00-00,B
blounma01,Mark,Mark,D.,Blount,,,,,C,0,0,84,230,Pittsburgh,,11/30/1975,Dobbs Ferry,NY,USA,Oak Hill Academy / Sacred Heart / Dobbs Ferry,Mouth of Wilson / Yonkers / Dobbs Ferry,VA / NY / NY,USA,0000-00-00,B
bobbito01,Tony,Tony,Rachaun,Bobbitt,,,,,G,0,0,76,190,Cincinnati,Southern Idaho,10/22/1979,Daytona,FL,USA,Mainland,Daytona Beach,FL,USA,0000-00-00,B
bobbne01,Nelson,Nelson,S.,Bobb,,,,Nitzy,G,0,0,72,170,Temple,,2/25/1924,Philadelphia,PA,USA,West Philadelphia,Philadelphia,PA,USA,12/8/2003,W
boganke01,Keith,Keith,Ramon,Bogans,,,,,G,0,0,77,215,Kentucky,,5/12/1980,Washington,DC,USA,DeMatha Catholic,Hyattsville,MD,USA,0000-00-00,B
bogutan01,Andrew,Andrew,Michael,Bogut,,,,,C,0,0,84,245,Utah,,11/28/1984,Melbourne,,AUS,Australian Institute of Sport,Melbourne,,AUS,0000-00-00,W
bohanet01,Etdrick,Etdrick,,Bohannon,,,,Batman,F,0,0,81,220,Auburn-Montgomery,Arizona / Tennessee,5/29/1973,San Bernardino,CA,USA,Maine Central Institute / San Bernardino,Pittsfield / San Bernardino,ME / CA,USA,0000-00-00,B
bolma01,Manute,Manute,,Bol,,,,,C,0,0,90,200,Bridgeport,,10/16/1962,Gogrial,,SUD,Case Western Reserve English Language,Cleveland,OH,USA,6/19/2010,B
bondwa01,Walter,Walter,,Bond,,,,,G,0,0,77,200,Minnesota,,2/1/1969,Chicago,IL,USA,Collins,Chicago,IL,USA,0000-00-00,B
boneyde01,Dexter,Dexter,Lyndell,Boney,,,,,G,0,0,76,185,UNLV,Hagerstown JC,4/27/1970,Wilmington,DE,USA,Brandywine,Wilmington,DE,USA,0000-00-00,B
bonnean01,Anthony,Anthony,,Bonner,,,,A.B.,F,0,0,80,215,St. Louis,,6/8/1968,St. Louis,MO,USA,Vashon,St. Louis,MO,USA,0000-00-00,B
bonsage01,George,George,H.,Bon Salle,,,,,F,0,0,80,220,Illinois,,7/1/1935,Chicago,IL,USA,Loyola Academy,Chicago,IL,USA,0000-00-00,W
bookeme01,Melvin,Melvin,Jermaine,Booker,,,,,G,0,0,73,185,Missouri,,8/20/1972,Pascagoula,MS,USA,Moss Point,Moss Point,MS,USA,0000-00-00,B
booketr01,Trevor,Trevor,Fitzgerald,Booker,,,,,F,0,0,80,240,Clemson,,11/25/1987,Newberry,SC,USA,Union County,Union,SC,USA,0000-00-00,B
boothca01,Calvin,Calvin,Lawrence,Booth,,,,,C,0,0,83,230,Penn State,,5/7/1976,Reynoldsburg,OH,USA,Groveport Madison,Reynoldsburg,OH,USA,0000-00-00,B
boothke01,Keith,Keith,Eugene,Booth,,,,,F,0,0,77,226,Maryland,,10/9/1974,Baltimore,MD,USA,Dunbar,Baltimore,MD,USA,0000-00-00,B
boozeca01,Carlos,Carlos,Austin,Boozer,,,Jr.,,F-C,0,0,80,258,Duke,,11/20/1981,Aschaffenburg,,GER,Juneau-Douglas,Juneau,AK,USA,0000-00-00,B
borchcu01,Curtis,Curtis,Alan,Borchardt,,,,,C,0,0,84,240,Stanford,,9/13/1980,Buffalo,NY,USA,Eastlake,Redmond,WA,USA,0000-00-00,W
boumtru01,Ruben,Ruben,Bertrand,Boumtje-Boumtje,,,,,C,0,0,84,245,Georgetown,,5/20/1978,Edda,,CMR,Archbishop Carroll,Washington,DC,USA,0000-00-00,B
bowenbr01,Bruce,Bruce,,Bowen,,,Jr.,,F-G,0,0,79,185,Cal. State-Fullerton,,6/14/1971,Merced,CA,USA,Edison,Fresno,CA,USA,0000-00-00,B
bowenry01,Ryan,Ryan,Cleo,Bowen,,,,,F,0,0,79,213,Iowa,,11/20/1975,Fort Madison,IA,USA,Fort Madison,Fort Madison,IA,USA,0000-00-00,W
bowiean01,Anthony,Anthony,Lee,Bowie,,,,"A.B., Boo",G-F,0,0,78,190,Oklahoma,Seminole JC,11/9/1963,Tulsa,OK,USA,East Central,Tulsa,OK,USA,0000-00-00,B
bowlior01,Orbie,Orbie,Lee,Bowling,,,,"Orb, Gomer",C,0,0,82,215,Tennessee,,3/21/1939,,KY,USA,Sandy Hook,Sandy Hook,TN,USA,0000-00-00,W
bowmair01,Ira,Ira,,Bowman,,,,,G,0,0,77,195,Pennsylvania,Providence,6/11/1973,Newark,NJ,USA,Seton Hall Prep,West Orange,NJ,USA,0000-00-00,B
boydde01,Dennis,Dennis,,Boyd,,,,,G,0,0,73,175,Detroit,,5/21/1954,Portsmouth,VA,USA,Roosevelt,New York,NY,USA,0000-00-00,B
boydke01,Ken,Ken,,Boyd,,,,,F,0,0,77,195,Boston University,,3/25/1952,Frederick,MD,USA,Frederick,Frederick,MD,USA,0000-00-00,B
boykiea01,Earl,Earl,Antoine,Boykins,,,,,G,0,0,65,133,Eastern Michigan,,6/2/1976,Cleveland,OH,USA,Central Catholic,Cleveland,OH,USA,0000-00-00,B
boykoha01,Harry,Harry,J.,Boykoff,,,,"Big Hesh, Heshie, Big Boy",C,0,0,81.5,225,St. John's (NY),,7/24/1922,Brooklyn,NY,USA,Thomas Jefferson,Brooklyn,NY,USA,2/20/2001,W
boynewi01,Winford,Winford,Gladstone,Boynes,,,III,,G-F,0,0,78,185,San Francisco,,5/17/1957,Greenville,SC,USA,Capitol Hill,Oklahoma City,OK,USA,0000-00-00,B
bozemce01,Cedric,Cedric,R.,Bozeman,,,,Ced,G,0,0,78,207,UCLA,,3/7/1983,Los Angeles,CA,USA,Mater Dei,Santa Ana,CA,USA,0000-00-00,B
brackcr01,Craig,Craig,Lee,Brackins,,,,,F,0,0,82,230,Iowa State,,10/9/1987,Lancaster,CA,USA,Palmdale (DNP) / Boys to Men Acad / Brewster Acad,Palmdale / Chicago / Wolfeboro,CA / IL/ NH,USA,0000-00-00,B
braddga01,Gary,Gary,Lee,Bradds,,,,Tex,F,0,0,80,210,Ohio State,Kentucky?,7/26/1942,Jamestown,OH,USA,Greenview,Greenview,OH,USA,7/15/1983,W
bradlal01,Alonzo,Alonzo,,Bradley,,,,,F,0,0,78,190,Texas Southern,Utica JC,10/16/1953,Utica,MS,USA,Hinds County Agricultural,Utica,MS,USA,0000-00-00,B
bradlal02,Alex,Alex,,Bradley,,,III,,F,0,0,78,215,Villanova,,10/30/1959,Bradenton,FL,USA,Long Branch,Long Branch,NJ,USA,0000-00-00,B
bradlav01,Avery,Avery,Antonio,Bradley,,,Jr.,,G,0,0,74,180,Texas,,11/26/1990,"Castle AFB, Merced",CA,USA,Bellarmine Prep / Findlay College Prep,Tacoma / Henderson,WA / NV,USA,0000-00-00,B
bradlch01,Charles,Charles,Warnell,Bradley,,,,,G,0,0,77,215,Wyoming,,5/16/1959,Havre De Grace,MD,USA,Edgewood,Edgewood,MD,USA,0000-00-00,B
bradldu01,Dudley,Dudley,Leroy,Bradley,,,,,G-F,0,0,78,195,North Carolina,,3/19/1957,Baltimore,MD,USA,Edgewood,Edgewood,MD,USA,0000-00-00,B
bradlmi01,Michael,Michael,Thomas,Bradley,,,,,F,0,0,81,225,Villanova,Kentucky,4/18/1979,Worcester,MA,USA,Burncoat,Worcester,MA,USA,0000-00-00,W
bradlsh01,Shawn,Shawn,Paul,Bradley,,,,,C,0,0,89,235,Brigham Young,,3/22/1972,Landstuhl,,GER,Emery County,Castle Dale,UT,USA,0000-00-00,W
bradtma01,Mark,Mark,Robert,Bradtke,,,,Hoges,C-F,0,0,82,265,none,,9/27/1968,Adelaide,,AUS,Redcliffe,Redcliffe,,AUS,0000-00-00,W
braggma01,Marques,Marques,,Bragg,,,,,F,0,0,80,230,Providence,,3/24/1970,East Orange,NJ,USA,Clifford J. Scott,East Orange,NJ,USA,0000-00-00,B
braggto01,Torraye,Torraye,,Braggs,,,,,F,0,0,79,237,Xavier (OH),San Jose CC,5/15/1976,Fresno,CA,USA,Edison,Fresno,CA,USA,0000-00-00,B
brancad01,Adrian,Adrian,Francis,Branch,,,,,F-G,0,0,79,185,Maryland,,11/17/1963,Washington,DC,USA,DeMatha Catholic,Hyattsville,MD,USA,0000-00-00,B
brandel01,Elton,Elton,Tyron,Brand,,,,,F-C,0,0,80,260,Duke,,3/11/1979,Cortland,NY,USA,Peekskill,Peekskill,NY,USA,0000-00-00,B
braunca01,Carl,Carl,August,Braun,,,,,G-F,0,0,77,180,Colgate,,9/25/1927,Brooklyn,NY,USA,Adelphi Academy,Garden City,NY,USA,2/10/2010,W
breweja01,Jamison,Jamison,Rudy Van,Brewer,,,,,G,0,0,76,180,Auburn,,11/19/1980,East Point,GA,USA,Tri-Cities / Newport,East Point / Kensington,GA / MD,USA,0000-00-00,B
brewero02,Ronnie,Ronnie ,,Brewer,,,,,G,0,0,79,220,Arkansas,,3/20/1985,Portland,OR,USA,Fayetteville,Fayetteville,AR,USA,0000-00-00,B
brezepr01,Primoz,Primoz,,Brezec,,,,,C,0,0,85,243,none,,10/2/1979,Postojna,,SLV,,,,,0000-00-00,W
brianfr01,Frank,Frank,Sands,Brian,,,,"Frankie, Flash",G,0,0,73,180,Louisiana State,,5/1/1923,Zachary,LA,USA,Zachary,Zachary,LA,USA,0000-00-00,W
briskjo01,John,John,,Brisker,,,,,F-G,0,0,77,210,Toledo,,6/15/1947,Detroit,MI,USA,Hamtramck,Hamtramck,MI,USA,0000-00-00,B
bristal01,Allan,Allan,Mercer,Bristow,,,Jr.,Disco,F-G,0,0,79,210,Virginia Tech,,8/23/1951,Richmond,VA,USA,Henrico,Richmond,VA,USA,0000-00-00,W
brittda01,David,David,,Britton,,,,Dave,G,0,0,76,180,Texas A&M,Potomac State JC,8/29/1958,New York,NY,USA,Kennedy,Bronx,NY,USA,0000-00-00,B
brittty01,Tyrone,Tyrone,,Britt,,,,,G,0,0,76,190,Johnson C. Smith,North Carolina Central,4/18/1944,,,,Thomas Edison,Philadelphia,PA,USA,0000-00-00,B
brittwa01,Wayman,Wayman,P.,Britt,,,,,G,0,0,74,185,Michigan,,8/31/1952,Wilson Mills,NC,USA,Northern,Flint,MI,USA,0000-00-00,B
brokaga01,Gary,Gary,George,Brokaw,,,,,G,0,0,76,178,Notre Dame,,1/11/1954,New Brunswick,NJ,USA,New Brunswick,New Brunswick,NJ,USA,0000-00-00,B
brookke01,Kevin,Kevin,,Brooks,,,,,F,0,0,78,200,Southwestern Louisiana,,10/12/1969,Beaufort,SC,USA,White Castle,White Castle,LA,USA,0000-00-00,B
brookma01,MarShon,MarShon,Scitif,Brooks,,,,,G-F,0,0,77,200,Providence,,1/26/1989,Long Branch,NJ,USA,Tucker,Tucker,GA,USA,0000-00-00,B
brooksc01,Scott,Scott,William,Brooks,,,,,G,0,0,71,165,California-Irvine,TCU / San Joaquin Delta,7/31/1965,French Camp,CA,USA,East Union,Manteca,CA,USA,0000-00-00,W
brownan01,Andre,Andre,D.,Brown,,,,,F,0,0,81,245,DePaul,,5/12/1981,Chicago,IL,USA,Leo,Chicago,IL,USA,0000-00-00,B
brownda02,Damone,Damone,Lamar,Brown,,,,,F,0,0,80,200,Syracuse,,6/28/1979,Buffalo,NY,USA,Seneca Vocational,Buffalo,NY,USA,0000-00-00,B
brownde02,Devin,Devin,,Brown,,,,,G-F,0,0,77,210,Texas-San Antonio,,12/30/1978,Salt Lake City,UT,USA,South Sanwest Campus,San Antonio,TX,USA,0000-00-00,B
browner01,Ernest,Ernest,,Brown,,,,,C,0,0,84,244,Indian Hills CC,Mesa CC,5/17/1979,Bronx,NY,USA,St. Raymonds,Bronx,NY,USA,0000-00-00,B
brownfr01,Fred,Fred,,Brown,,,,"Downtown, Freddie",G,0,0,75,182,Iowa,Southeastern CC,8/7/1948,Milwaukee,WI,USA,Lincoln,Milwaukee,WI,USA,0000-00-00,B
brownge01,George,George,Raff,Brown,,,,Sweet Georgia Brown,F,0,0,78,190,Wayne State (MI),,10/30/1935,New Orleans,LA,USA,Cass Tech,Detroit,MI,USA,0000-00-00,B
brownge02,Gerald,Gerald,,Brown,,,,,G,0,0,76,210,Pepperdine,,7/28/1975,Los Angeles,CA,USA,Carl Hayden,Phoenix,AZ,USA,0000-00-00,B
brownha01,Harold,Harold,V.,Brown,,,,"Hal, Brownie",G,0,0,72,155,Evansville,,10/2/1923,,,,,,,,0000-00-00,W
brownjo01,John,John,Young,Brown,,,,,F,0,0,79,220,Missouri,,12/14/1951,Frankfurt,,GER,Dixon,Dixon,MO,USA,0000-00-00,W
brownkw01,Kwame,Kwame,James,Brown,,,,,C-F,0,0,83,240,none,,3/10/1982,Charleston,SC,USA,Glynn Academy,Brunswick,GA,USA,0000-00-00,B
brownle01,Leon,Leon,,Brown,,,,Stretch,F,0,0,75,190,Wyoming,,10/12/1919,,,,Cheyenne,Cheyenne,WY,USA,10/14/1990,W
brownle02,Lewis,Lewis,,Brown,,,,,C,0,0,82,225,UNLV,,2/19/1955,Los Angeles,CA,USA,Verbum Dei,Los Angeles,CA,USA,9/14/2011,B
brownma01,Marcus,Marcus,James,Brown,,,,,G,0,0,75,185,Murray State,,4/3/1974,West Memphis,AR,USA,West Memphis,West Memphis,AR,USA,0000-00-00,B
brownra01,Raymond,Raymond,,Brown,,,,,F,0,0,80,220,Idaho,Mississippi State,7/5/1965,Atlanta,GA,USA,Sylvan,Atlanta,GA,USA,0000-00-00,B
brownra02,Randy,Randy,,Brown,,,,,G,0,0,74,190,New Mexico State,Houston / Howard Co. (DNP),5/22/1968,Chicago,IL,USA,Collins,Chicago,IL,USA,0000-00-00,B
brownri01,Rickey,Rickey,Darnell,Brown,,,,,C-F,0,0,82,215,Mississippi State,,8/20/1958,Madison County,MS,USA,West Fulton,Atlanta,GA,USA,0000-00-00,B
brownsh01,Shannon,Shannon,,Brown,,,,,G,0,0,76,205,Michigan State,,11/29/1985,Maywood,IL,USA,Proviso East,Maywood,IL,USA,0000-00-00,B
brownti01,Tierre,Tierre,,Brown,,,,,G,0,0,74,189,McNeese State,,6/3/1979,Iowa,LA,USA,Iowa,Iowa,LA,USA,0000-00-00,B
brundst01,Stanley,Stanley,Dwayne,Brundy,,,,Stan,F,0,0,78,210,DePaul,,11/13/1967,New Orleans,LA,USA,Crenshaw,Los Angeles,CA,USA,0000-00-00,B
brunkbr01,Brian,Brian,J.,Brunkhorst,,,,Bronk,F,0,0,77.5,208,Marquette,,6/12/1945,Owen,WI,USA,Abbotsford,Abbotsford,WI,USA,0000-00-00,W
brunsge01,George,George,William,Bruns,,,,,G,0,0,72,160,Manhattan,,8/30/1946,Brooklyn,NY,USA,St. Augustine,Brooklyn,NY,USA,0000-00-00,W
brunsri01,Rick,Rick,Daniel,Brunson,,,,,G,0,0,76,190,Temple,,6/14/1972,Syracuse,NY,USA,Salem,Salem,MA,USA,0000-00-00,B
bryanem01,Emmette,Emmette,,Bryant,,,,Em,G,0,0,73,175,DePaul,,11/4/1938,Chicago,IL,USA,Crane Tech,Chicago,IL,USA,0000-00-00,B
bryanko01,Kobe,Kobe,Bean,Bryant,,,,,G,0,0,78,200,none,,8/23/1978,Philadelphia,PA,USA,Lower Merion,Ardmore,PA,USA,0000-00-00,B
bryanma01,Mark,Mark,Craig,Bryant,,,,,F-C,0,0,81,245,Seton Hall,,4/25/1965,Glen Ridge,CA,USA,Columbia,Maplewood,NJ,USA,0000-00-00,B
bryanwa01,Wallace,Wallace,Gordon,Bryant,,,Jr.,,C,0,0,84,245,San Francisco,,7/14/1959,Madrid,,ESP,Emerson,Gary,IN,USA,0000-00-00,B
brynto01,Torgeir,Torgeir,,Bryn,,,,,C,0,0,81,250,SW Texas State,Mira Costa College,8/8/1964,Oslo,,NOR,,,,,0000-00-00,W
buccige01,George,George,P.,Bucci,,,Jr.,The King,G,0,0,75,200,Manhattan,,7/9/1953,Cornwall,NY,USA,Newburgh Free Academy,Newburgh,NY,USA,0000-00-00,W
buckncl01,Cleveland,Cleveland,,Buckner,,,,,F-C,0,0,81,210,Jackson State,,8/17/1938,Yazoo City,MS,USA,,,,,10/5/2006,B
budkowa01,Walter,Walter,,Budko,,,Jr.,Walt,F-C,0,0,77,220,Columbia,,6/30/1925,Brooklyn,NY,USA,F.K. Lane/ Trinity School,Brooklyn / New York,NY,USA,0000-00-00,W
buforro01,Rodney,Rodney,Alan,Buford,,,,Buf,G-F,0,0,77,189,Creighton,,11/2/1977,Milwaukee,WI,USA,Vincent,Milwaukee,WI,USA,0000-00-00,B
burkmro01,Roger,Roger,Allen,Burkman,,,,,G,0,0,76,175,Louisville,,5/22/1958,Indianapolis,IN,USA,Franklin Central,Indianapolis,IN,USA,0000-00-00,W
burksal01,Alec,Alec,,Burks,,,,,G,0,0,78,202,Colorado,,7/20/1991,Grandview,MO,USA,Grandview,Grandview,MO,USA,0000-00-00,B
burksan01,Antonio,Antonio,Cornell,Burks,,,,,G,0,0,72,195,Memphis ,Hiwassee JC,2/25/1980,Memphis,TN,USA,Booker T. Washington,Memphis,TN,USA,0000-00-00,B
burleke01,Kevin,Kevin,,Burleson,,,,K.B.,G,0,0,75,205,Minnesota,,4/9/1979,Seattle,WA,USA,O'Dea,Seattle,WA,USA,0000-00-00,B
burnsda01,David,David,Earl,Burns,,,,,G,0,0,74,180,St. Louis,Navarro JC ,7/3/1958,Dallas,TX,USA,South Oak Cliff,Dallas,TX,USA,0000-00-00,B
burnsev01,Evers,Evers,Allen,Burns,,,,,F-C,0,0,80,250,Maryland,,8/24/1971,Baltimore,MD,USA,Woodlawn,Baltimore,MD,USA,0000-00-00,B
burresc01,Scott,Scott,David,Burrell,,,,,G-F,0,0,79,218,Connecticut,,1/12/1971,New Haven,CT,USA,Hamden,Hamden,CT,USA,0000-00-00,B
burtowi01,Willie,Willie,Ricardo,Burton,,,,,F-G,0,0,79,210,Minnesota,,5/26/1968,Detroit,MI,USA,St. Martin De Porres,Detroit,MI,USA,0000-00-00,B
butleji01,Jimmy,Jimmy,,Butler,,,,,G-F,0,0,79,220,Marquette,Tyler JC,9/14/1989,Houston,TX,USA,Tomball,Tomball,TX,USA,0000-00-00,B
butlemi02,Mitchell,Mitchell,Leon,Butler,,,,,G-F,0,0,77,210,UCLA,,12/15/1970,Los Angeles,CA,USA,Oakwood,North Hollywood,CA,USA,0000-00-00,B
butlera01,Rasual,Rasual,,Butler,,,,,F,0,0,79,205,LaSalle,,5/23/1979,Philadelphia,PA,USA,Roman Catholic,Philadelphia,PA,USA,0000-00-00,B
byarsde01,Derrick,Derrick,JaVaughn,Byars,,,,,G-F,0,0,79,220,Vanderbilt,Virginia ,4/25/1984,Memphis,TN,USA,Ridgeway,Memphis,TN,USA,0000-00-00,B
bytzumi01,Michael,Michael,John,Bytzura,,,,Mike,F,0,0,73,170,LIU,Duquesne,6/18/1922,,,,Duquesne,Pittsburgh,PA,USA,1/24/1989,W
cabarza01,Zarko,Zarko,,Cabarkapa,,,,,F-C,0,0,83,235,none,,5/21/1981,Zrenjanin,,YUG,,,,,0000-00-00,W
caffeja01,Jason,Jason,Andre,Caffey,,,,,F,0,0,80,255,Alabama,,6/12/1973,Mobile,AL,USA,Davidson,Mobile,AL,USA,0000-00-00,B
cagemi01,Michael,Michael,Jerome,Cage,,,,John Shaft,F-C,0,0,81,224,San Diego State,,1/28/1962,West Memphis,AR,USA,West Memphis,West Memphis,AR,USA,0000-00-00,B
caldwad01,Adrian,Adrian,Bernard,Caldwell,,,,A.C.,F-C,0,0,80,255,Lamar,Navarro JC / Southern Methodist,7/4/1966,Falls County,TX,USA,West Oso,Corpus Christi,TX,USA,0000-00-00,B
caldwjo01,Joe,Joe,Louis,Caldwell,,,,Pogo,F-G,0,0,77,195,Arizona State,,11/1/1941,Texas City,TX,USA,John C. Fremont,Los Angeles,CA,USA,0000-00-00,B
calipde01,Demetrius,Demetrius,,Calip,,,,,G,0,0,73,165,Michigan,,11/18/1969,Flint,MI,USA,Northern,Flint,MI,USA,0000-00-00,B
calvima01,Mack,Mack,,Calvin,,,,,G,0,0,72,165,USC,Long Beach City,7/27/1947,Fort Worth,TX,USA,Long Beach Polytech,Long Beach,CA,USA,0000-00-00,B
cambrde01,Dexter,Dexter,Ryan,Cambridge,,,,,F,0,0,79,224,Texas,Lon Morris J.C. (TX),1/29/1970,Eleuthra,,BAH,A.F. Adderly,Nassau,,BAH,0000-00-00,B
cambyma01,Marcus,Marcus,D.,Camby,,,,,C-F,0,0,83,220,Massachusetts,,3/22/1974,Hartford,CT,USA,Hartford Public / Conard,Hartford / West Hartford,CT,USA,0000-00-00,B
campbel01,Elden,Elden,Jerome,Campbell,,,,"Big E, Easy",F-C,0,0,83,215,Clemson,,7/23/1968,Los Angeles,CA,USA,Morningside,Inglewood,CA,USA,0000-00-00,B
caracde01,Derrick,Derrick,,Caracter,,,,,F,0,0,81,275,UTEP,,5/4/1988,Fanwood,NJ,USA,St. Patrick's /Scotch Plains-Fanwood/ Notre Dame Prep,Elizabeth / Scotch Plains / Fitchburg,NJ / NJ / MA,USA,0000-00-00,B
cardfr01,Frank,Frank,Howard,Card,,,,,F,0,0,79,195,South Carolina State,,12/28/1944,Philadelphia,PA,USA,West,Philadelphia,PA,USA,0000-00-00,B
cardibr01,Brian,Brian,Lee,Cardinal,,,,,F,0,0,80,245,Purdue,,5/2/1977,Tolono,IL,USA,Unity,Tolono,IL,USA,0000-00-00,W
carlige01,Geno,Geno,Marcellus,Carlisle,,,,,G,0,0,75,191,California,,8/13/1976,Grand Rapids,MI,USA,Ottawa Hills,Grand Rapids,MI,USA,0000-00-00,B
carlodo01,Don,Don,A.,Carlos,,,,,G-F,0,0,76.5,210,Otterbein,,3/3/1944,Columbus,OH,USA,Eastmoor / Whitehall,Columbus,OH,USA,0000-00-00,W
carnero01,Rodney,Rodney,Dion,Carney,,,,,F,0,0,79,205,Memphis,,4/15/1984,Memphis,TN,USA,Northwest ,Indianapolis,IN,USA,0000-00-00,B
carran01,Antoine,Antoine,Labotte,Carr,,,,"A.C., The Big Dog",F-C,0,0,81,225,Wichita State,,7/23/1961,Oklahoma City,OK,USA,Wichita Heights,Wichita,KS,USA,0000-00-00,B
carrau01,Austin,Austin,George,Carr,,,,,G,0,0,76,200,Notre Dame,,3/10/1948,Washington,DC,USA,Mackin,Washington,DC,USA,0000-00-00,B
carrch01,Chris,Chris,Dean,Carr,,,,,G,0,0,77,207,Southern Illinois,,3/12/1974,Ironton,MI,USA,Arcadia Valley,Pilot Knob,MO,USA,0000-00-00,B
carrco01,Cory,Cory,Jermaine,Carr,,,,,G,0,0,75,210,Texas Tech,,12/5/1975,Fordyce,AR,USA,Kingsland,Kingsland,AR,USA,0000-00-00,B
carruji01,Jimmy,Jimmy,Dawn,Carruth,,,II,,C-F,0,0,82,265,Virginia Tech,,11/4/1969,El Paso,TX,USA,Stephen F. Austin,Port Arthur,TX,USA,0000-00-00,B
cartean01,Anthony,Anthony,Bernard,Carter,,,,,G,0,0,73,190,Hawaii,Saddleback CC,6/16/1975,Atlanta,GA,USA,Alonzo A. Crim,Atlanta,GA,USA,0000-00-00,B
cartege01,George,George,,Carter,,,,Dirty Dingus,F-G,0,0,76,210,St. Bonaventure,,1/10/1944,Buffalo,NY,USA,Silver Creek,Silver Creek,NY,USA,0000-00-00,B
carteho01,Howard,Howard,O'Neal,Carter,,,,,G,0,0,77,215,Louisiana State,,10/26/1961,Baton Rouge,LA,USA,Redemptorist,Baton Rouge,LA,USA,0000-00-00,B
cartema01,Maurice,Maurice,,Carter,,,,,G,0,0,77,210,Louisiana State,,10/12/1976,Jackson,MS,USA,Forrest Hill,Jackson,MS,USA,0000-00-00,B
cartyja01,Jay,Jay,J.,Carty,,,Jr.,,F,0,0,79.5,220,Oregon State,,7/4/1941,West Plains,MO,USA,Burroughs,China Lake,CA,USA,0000-00-00,W
